,words,words_index,tags,tags_index
2912,"['李', '长', '俊', '，', '历', '任', '东', '方', '锅', '炉', '(', '集', '团', ')', '股', '份', '有', '限', '公', '司', '蛇', '形', '管', '车', '间', '主', '任', '、', '生', '产', '处', '处', '长', '、', '项', '目', '管', '理', '处', '处', '长', '；']","[802, 77, 1549, 4, 28, 61, 79, 238, 687, 1012, 741, 166, 167, 742, 84, 85, 86, 87, 70, 71, 1602, 1597, 36, 370, 371, 117, 61, 32, 19, 163, 149, 149, 77, 32, 34, 35, 36, 37, 149, 149, 77, 68]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[0, 17, 1, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 9, 9, 10, 2, 8, 9, 9, 9, 10, 2, 8, 9, 9, 9, 9, 9, 10, 2]"
2913,"['副', '总', '经', '济', '师', '、', '副', '总', '经', '理', '、', '财', '务', '负', '责', '人', '。']","[88, 89, 53, 188, 31, 32, 88, 89, 53, 37, 32, 125, 126, 506, 157, 62, 54]","['B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[8, 9, 9, 9, 10, 2, 8, 9, 9, 10, 2, 8, 9, 9, 9, 10, 2]"
2914,"['现', '任', '东', '方', '锅', '炉', '(', '集', '团', ')', '股', '份', '有', '限', '公', '司', '副', '总', '经', '理', '。']","[133, 61, 79, 238, 687, 1012, 741, 166, 167, 742, 84, 85, 86, 87, 70, 71, 88, 89, 53, 37, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2]"
2915,"['王', '建', '华', '先', '生', '，', '中', '国', '国', '籍', '，', '未', '拥', '有', '永', '久', '境', '外', '居', '留', '权', '，']","[375, 315, 121, 140, 19, 4, 5, 6, 6, 7, 4, 653, 670, 86, 94, 95, 9, 10, 11, 12, 13, 4]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'B-CONT', 'M-CONT', 'M-CONT', 'E-CONT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 17, 1, 2, 2, 2, 3, 4, 4, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
2916,"['1', '9', '5', '6', '年', '出', '生', '，', '汉', '族', '，', '中', '共', '党', '员', '，', '大', '专', '学', '历', '，', '经', '济', '师', '。']","[14, 15, 93, 16, 17, 18, 19, 4, 20, 21, 4, 5, 22, 23, 24, 4, 144, 51, 27, 28, 4, 53, 188, 31, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-RACE', 'E-RACE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 6, 7, 2, 8, 9, 9, 10, 2, 11, 12, 12, 13, 2, 8, 9, 10, 2]"
2917,"['2', '0', '0', '2', '年', '至', '2', '0', '0', '7', '年', '担', '任', '辽', '宁', '欣', '泰', '副', '总', '经', '理', '，']","[55, 56, 56, 55, 17, 59, 55, 56, 56, 57, 17, 152, 61, 1038, 537, 531, 518, 88, 89, 53, 37, 4]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 16, 8, 9, 9, 10, 2]"
2918,"['2', '0', '0', '7', '年', '至', '今', '担', '任', '丹', '东', '欣', '泰', '电', '气', '股', '份', '有', '限', '公', '司', '副', '总', '经', '理', '，', '董', '事', '，', '任', '职', '期', '限', '为', '2', '0', '1', '3', '年', '7', '月', '-', '2', '0', '1', '6', '年', '7', '月', '。']","[55, 56, 56, 57, 17, 59, 60, 152, 61, 1227, 79, 531, 518, 255, 495, 84, 85, 86, 87, 70, 71, 88, 89, 53, 37, 4, 66, 67, 4, 61, 132, 261, 87, 122, 55, 56, 14, 69, 17, 57, 58, 111, 55, 56, 14, 16, 17, 57, 58, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 8, 10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
2919,"['于', '建', '全', '先', '生', '，', '历', '任', '吉', '林', '敖', '东', '药', '业', '集', '团', '股', '份', '有', '限', '公', '司', '总', '经', '理', '助', '理', '、', '延', '边', '石', '岘', '白', '麓', '纸', '业', '股', '份', '有', '限', '公', '司', '副', '总', '经', '理', '。']","[142, 315, 415, 140, 19, 4, 28, 61, 242, 243, 1200, 79, 228, 101, 166, 167, 84, 85, 86, 87, 70, 71, 89, 53, 37, 283, 37, 32, 1655, 1678, 82, 1679, 883, 173, 1085, 101, 84, 85, 86, 87, 70, 71, 88, 89, 53, 37, 54]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[0, 17, 1, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2]"
2920,"['赵', '涛', '：', '男', '，']","[668, 542, 2, 3, 4]","['B-NAME', 'E-NAME', 'O', 'O', 'O']","[0, 1, 2, 2, 2]"
2921,"['1', '9', '7', '5', '年', '出', '生', '。']","[14, 15, 57, 93, 17, 18, 19, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[2, 2, 2, 2, 2, 2, 2, 2]"
2922,"['中', '国', '国', '籍', '，', '无', '境', '外', '永', '久', '居', '留', '权', '，']","[5, 6, 6, 7, 4, 8, 9, 10, 94, 95, 11, 12, 13, 4]","['B-CONT', 'M-CONT', 'M-CONT', 'E-CONT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[3, 4, 4, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
2923,"['2', '0', '0', '5', '年', '至', '今', '工', '作', '于', '晨', '光', '生', '物', '科', '技', '集', '团', '股', '份', '有', '限', '公', '司', '，', '历', '任', '办', '公', '室', '主', '管', '、', '子', '公', '司', '业', '务', '主', '管', '、', '职', '工', '监', '事', '。']","[55, 56, 56, 93, 17, 59, 60, 29, 150, 142, 910, 686, 19, 177, 26, 123, 166, 167, 84, 85, 86, 87, 70, 71, 4, 28, 61, 276, 70, 529, 117, 36, 32, 256, 70, 71, 101, 126, 117, 36, 32, 132, 29, 185, 67, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 2, 2, 2, 8, 9, 9, 9, 10, 2, 14, 15, 16, 8, 9, 9, 10, 2, 8, 9, 9, 10, 2]"
2924,"['喻', '陆', '：', '中', '国', '国', '籍', '，', '无', '境', '外', '永', '久', '居', '留', '权', '，']","[1680, 502, 2, 5, 6, 6, 7, 4, 8, 9, 10, 94, 95, 11, 12, 13, 4]","['B-NAME', 'E-NAME', 'O', 'B-CONT', 'M-CONT', 'M-CONT', 'E-CONT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 1, 2, 3, 4, 4, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
2925,"['1', '9', '6', '4', '年', '1', '月', '出', '生', '，', '博', '士', '后', '，', '教', '授', '。']","[14, 15, 16, 270, 17, 14, 58, 18, 19, 4, 178, 102, 151, 4, 200, 201, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 8, 9, 10, 2, 8, 10, 2]"
2926,"['现', '任', '北', '京', '三', '零', '五', '医', '院', '肾', '脏', '病', '血', '液', '净', '化', '中', '心', '主', '任', '、', '南', '方', '医', '科', '大', '学', '教', '授', '等', '职', '务', '。']","[133, 61, 128, 134, 80, 1131, 478, 357, 99, 1681, 1682, 1515, 1517, 1278, 1659, 83, 5, 286, 117, 61, 32, 267, 238, 357, 26, 144, 27, 200, 201, 131, 132, 126, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 2, 14, 15, 15, 15, 15, 16, 8, 10, 2, 2, 2, 2]"
2927,"['为', '上', '海', '莱', '士', '血', '液', '制', '品', '股', '份', '有', '限', '公', '司', '第', '一', '届', '董', '事', '会', '独', '立', '董', '事', '。']","[122, 494, 365, 1097, 102, 1517, 1278, 227, 576, 84, 85, 86, 87, 70, 71, 118, 258, 320, 66, 67, 39, 204, 205, 66, 67, 54]","['O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 9, 9, 9, 9, 9, 9, 10, 2]"
2928,"['李', '凤', '伟', '女', '士', '，', '大', '专', '文', '化', '，', '中', '共', '党', '员', '。']","[802, 158, 401, 209, 102, 4, 144, 51, 214, 83, 4, 5, 22, 23, 24, 54]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[0, 17, 1, 2, 2, 2, 11, 12, 12, 13, 2, 8, 9, 9, 10, 2]"
2929,"['历', '任', '罗', '庄', '镇', '白', '瓷', '厂', '质', '量', '检', '查', '员', '、', '化', '验', '员', '、', '车', '间', '主', '任', '、', '厂', '长', '、', '山', '东', '华', '盛', '集', '团', '总', '公', '司', '副', '总', '经', '理', '、', '董', '事', '。']","[28, 61, 297, 619, 1381, 883, 1400, 277, 380, 245, 253, 1078, 24, 32, 83, 430, 24, 32, 370, 371, 117, 61, 32, 277, 77, 32, 78, 79, 121, 1011, 166, 167, 89, 70, 71, 88, 89, 53, 37, 32, 66, 67, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 16, 8, 9, 9, 9, 10, 2, 8, 9, 10, 2, 8, 9, 9, 10, 2, 8, 10, 2, 14, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 9, 10, 2, 8, 10, 2]"
2930,"['现', '任', '山', '东', '江', '泉', '实', '业', '股', '份', '有', '限', '公', '司', '董', '事', '。']","[133, 61, 78, 79, 274, 340, 341, 101, 84, 85, 86, 87, 70, 71, 66, 67, 54]","['O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'E-TITLE', 'O']","[2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 10, 2]"
2931,"['吴', '赞', '吴', '赞', '平', '先', '生', '：', '副', '总', '经', '理', '，']","[344, 1683, 344, 1683, 268, 140, 19, 2, 88, 89, 53, 37, 4]","['B-NAME', 'E-NAME', 'B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[0, 1, 0, 17, 1, 2, 2, 2, 8, 9, 9, 10, 2]"
2932,"['1', '9', '6', '4', '年', '出', '生', '，', '大', '学', '、', '高', '级', '工', '程', '师', '，', '一', '九', '九', '二', '年', '八', '月', '加', '入', '本', '公', '司', '。']","[14, 15, 16, 270, 17, 18, 19, 4, 144, 27, 32, 0, 310, 29, 30, 31, 4, 258, 319, 319, 119, 17, 318, 58, 271, 272, 25, 70, 71, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'E-EDU', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 11, 13, 2, 8, 9, 9, 9, 10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 14, 15, 16, 2]"
2933,"['吴', '先', '生', '曾', '先', '后', '担', '任', '江', '苏', '省', '高', '速', '公', '路', '建', '设', '指', '挥', '部', '副', '科', '长', '及', '科', '长', '、', '本', '公', '司', '工', '程', '技', '术', '处', '副', '处', '长', '及', '经', '理', '、', '总', '经', '理', '助', '理', '等', '职', '。']","[344, 140, 19, 184, 140, 151, 152, 61, 274, 275, 114, 0, 682, 70, 683, 315, 443, 844, 845, 76, 88, 26, 77, 175, 26, 77, 32, 25, 70, 71, 29, 30, 123, 124, 149, 88, 149, 77, 175, 53, 37, 32, 89, 53, 37, 283, 37, 131, 132, 54]","['S-NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'O', 'O']","[22, 2, 2, 2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 16, 8, 9, 10, 2, 8, 10, 2, 14, 15, 16, 8, 9, 9, 9, 9, 9, 9, 10, 2, 8, 10, 2, 8, 9, 9, 9, 10, 2, 2, 2]"
2934,"['吴', '先', '生', '从', '事', '交', '通', '项', '目', '管', '理', '工', '作', '十', '多', '年', '。']","[344, 140, 19, 440, 67, 148, 351, 34, 35, 36, 37, 29, 150, 325, 754, 17, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
2935,"['李', '波', '，', '男', '，']","[802, 892, 4, 3, 4]","['B-NAME', 'E-NAME', 'O', 'O', 'O']","[0, 1, 2, 2, 2]"
2936,"['1', '9', '6', '4', '年', '1', '2', '月', '生', '，']","[14, 15, 16, 270, 17, 14, 55, 58, 19, 4]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
2937,"['1', '9', '8', '5', '年', '原', '昆', '明', '工', '学', '院', '地', '质', '系', '矿', '产', '普', '查', '与', '勘', '探', '本', '科', '毕', '业', '，']","[14, 15, 110, 93, 17, 210, 233, 234, 29, 27, 99, 162, 380, 145, 617, 163, 350, 1078, 248, 1000, 1001, 25, 26, 141, 101, 4]","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'M-PRO', 'E-PRO', 'B-EDU', 'E-EDU', 'O', 'O', 'O']","[2, 2, 2, 2, 2, 14, 15, 15, 15, 15, 16, 18, 19, 19, 19, 19, 19, 19, 19, 19, 20, 11, 13, 2, 2, 2]"
2938,"['1', '9', '9', '0', '年', '获', '工', '学', '硕', '士', '学', '位', '，', '为', '昆', '明', '理', '工', '大', '学', '地', '球', '科', '学', '系', '主', '任', '，', '副', '教', '授', '。']","[14, 15, 15, 56, 17, 146, 29, 27, 109, 102, 27, 147, 4, 122, 233, 234, 37, 29, 144, 27, 162, 855, 26, 27, 145, 117, 61, 4, 88, 200, 201, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'B-PRO', 'E-PRO', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O', 'O', 'B-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'M-ORG', 'E-ORG', 'B-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'M-TITLE', 'E-TITLE', 'O', 'B-TITLE', 'M-TITLE', 'E-TITLE', 'O']","[2, 2, 2, 2, 2, 2, 18, 20, 11, 12, 12, 13, 2, 2, 14, 15, 15, 15, 15, 16, 8, 9, 9, 9, 9, 9, 10, 2, 8, 9, 10, 2]"
2939,"['主', '要', '从', '事', '地', '质', '专', '业', '的', '教', '学', '与', '科', '研', '活', '动', '，', '曾', '获', '得', '原', '地', '质', '矿', '产', '部', '科', '技', '进', '步', '二', '等', '奖', '和', '原', '中', '国', '有', '色', '金', '属', '总', '公', '司', '科', '技', '进', '步', '二', '等', '奖', '。']","[117, 479, 440, 67, 162, 380, 51, 101, 447, 200, 27, 248, 26, 104, 938, 332, 4, 184, 146, 266, 210, 162, 380, 617, 163, 76, 26, 123, 196, 810, 119, 131, 564, 63, 210, 5, 6, 86, 597, 374, 768, 89, 70, 71, 26, 123, 196, 810, 119, 131, 564, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
2940,"['参', '与', '编', '制', '的', '公', '开', '出', '版', '物', '《', '云', '南', '省', '三', '江', '并', '流', '带', '旅', '游', '地', '质', '资', '源', '开', '发', '与', '环', '境', '保', '护', '策', '略', '》', '等', '。']","[361, 248, 1069, 227, 447, 70, 164, 18, 737, 177, 874, 138, 267, 114, 80, 274, 293, 1006, 1257, 974, 1114, 162, 380, 65, 292, 164, 165, 248, 614, 9, 169, 1141, 491, 239, 875, 131, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
2941,"['参', '与', '共', '同', '完', '成', '的', '地', '质', '找', '矿', '项', '目', '6', '项', '次', '，', '社', '会', '地', '质', '服', '务', '项', '目', '1', '0', '余', '项', '。']","[361, 248, 22, 314, 1582, 321, 447, 162, 380, 1684, 617, 34, 35, 16, 34, 589, 4, 103, 39, 162, 380, 249, 126, 34, 35, 14, 56, 441, 34, 54]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
2942,"['周', '新', '兵', '，', '男', '，']","[342, 171, 469, 4, 3, 4]","['B-NAME', 'M-NAME', 'E-NAME', 'O', 'O', 'O']","[0, 17, 1, 2, 2, 2]"
2943,"['1', '9', '7', '6', '年', '出', '生', '，', '本', '科', '学', '历', '，']","[14, 15, 57, 16, 17, 18, 19, 4, 25, 26, 27, 28, 4]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EDU', 'M-EDU', 'M-EDU', 'E-EDU', 'O']","[2, 2, 2, 2, 2, 2, 2, 2, 11, 12, 12, 13, 2]"
